orderid,orderdate,ordertime,deliverytimeminutes,orderstatus,paymentmethod,customerid,customer_name,customer_city,restaurantid,restaurant_name,restaurant_city,cuisine,item_total_price,foodcost,deliveryfee,discount,couponcode,campaignname,gst,order_final_amount,customerrating,deliveryrating,foodrating,review,sentiment,temperature,rainfall,weathercondition
111643,2023-10-01,20:26:00,27,Delivered,Cash on Delivery,8842.0,Aarini Thaman,Surat,135.0,Golden Hub,Bengaluru,Thai,,367.0,40.0,0.0,,,18.35,425.35,4.0,3.0,4.0,Delivery partner was very polite.,Positive,,,
111644,2023-10-19,20:49:00,33,Delivered,Credit Card,152.0,Ishita Johal,Visakhapatnam,911.0,Green Diner,Pune,South Indian,,358.0,20.0,0.0,,,17.9,395.9,2.0,1.0,3.0,Order was incomplete.,Negative,32.2,0.0,Humid
111645,2024-03-18,18:45:00,38,Delivered,Net Banking,399.0,Gautami Mistry,Delhi,919.0,Urban Treats,Jaipur,Pizza,,385.0,20.0,38.5,ZOM6BD11,Weekend Bonanza,19.25,385.75,2.0,8.0,3.0,Wrong item delivered.,Negative,29.6,0.8,Clear
111645,2024-03-18,18:45:00,38,Delivered,Net Banking,399.0,Gautami Mistry,Delhi,919.0,Urban Treats,Jaipur,Pizza,,385.0,20.0,38.5,ZOM6BD11,Weekend Bonanza,19.25,385.75,2.0,8.0,3.0,Wrong item delivered.,Negative,25.9,0.0,Humid
111645,2024-03-18,18:45:00,38,Delivered,Net Banking,399.0,Gautami Mistry,Delhi,919.0,Urban Treats,Jaipur,Pizza,,385.0,20.0,38.5,ZOM6BD11,Weekend Bonanza,19.25,385.75,2.0,8.0,3.0,Wrong item delivered.,Negative,34.9,2.0,Rainy
111648,2023-10-13,11:34:00,35,Delivered,Credit Card,7619.0,Pooja Randhawa,Nagpur,485.0,Grand Kitchen,Bhubaneswar,North Indian,,566.0,49.0,0.0,,,28.3,643.3,5.0,5.0,5.0,Amazing experience overall.,Positive,30.3,4.7,Cloudy
111649,2024-04-18,13:45:00,30,Delivered,Debit Card,4625.0,Charles Golla,Lucknow,851.0,Green Cafe,Visakhapatnam,Burgers,,233.0,25.0,46.6,ZOM74N3E,Great Indian Food Fest,11.65,223.05,5.0,5.0,4.0,"Loved the taste, will order again.",Positive,39.1,0.0,Humid
111651,2024-06-17,09:30:00,41,Delivered,Debit Card,10067.0,Yashica Mannan,Guwahati,,,,,,196.0,40.0,0.0,,,9.8,245.8,3.0,4.0,4.0,,Neutral,,,
111652,2023-03-31,10:07:00,22,Delivered,Cash on Delivery,10156.0,Ayaan More,Indore,137.0,Grand Diner,Ahmedabad,Mughlai,,458.0,0.0,0.0,,,22.9,480.9,4.0,3.0,3.0,Packaging was excellent and food was hot.,Positive,29.2,0.0,Foggy
111652,2023-03-31,10:07:00,22,Delivered,Cash on Delivery,10156.0,Ayaan More,Indore,137.0,Grand Diner,Ahmedabad,Mughlai,,458.0,0.0,0.0,,,22.9,480.9,4.0,3.0,3.0,Packaging was excellent and food was hot.,Positive,30.8,0.0,Clear
111654,2024-09-28,19:34:00,36,Delivered,Cash on Delivery,7835.0,Gopal Ghosh,Indore,,,,,,350.0,20.0,140.0,ZOM3B2EY,App Exclusive Deal,17.5,247.5,5.0,5.0,4.0,Best biryani in town!,Positive,,,
111655,2023-07-16,10:01:00,22,Delivered,Credit Card,8974.0,Michael Naidu,Lucknow,1038.0,The Cafe,Vadodara,Healthy Food,,131.0,30.0,65.5,ZOMQH45P,App Exclusive Deal,6.55,102.05,1.0,1.0,1.0,Order was incomplete.,Negative,,,
111656,2024-08-12,20:28:00,23,Delivered,Debit Card,4656.0,gautami kanda,Coimbatore,266.0,The Grill,Vadodara,Mughlai,,562.0,40.0,0.0,,,28.1,630.1,5.0,4.0,5.0,Great food and fast delivery!,Positive,17.9,0.0,Humid
111656,2024-08-12,20:28:00,23,Delivered,Debit Card,4656.0,gautami kanda,Coimbatore,266.0,The Grill,Vadodara,Mughlai,,562.0,40.0,0.0,,,28.1,630.1,5.0,4.0,5.0,Great food and fast delivery!,Positive,30.2,86.3,Cloudy
111656,2024-08-12,20:28:00,23,Delivered,Debit Card,4656.0,gautami kanda,Coimbatore,266.0,The Grill,Vadodara,Mughlai,,562.0,40.0,0.0,,,28.1,630.1,5.0,4.0,5.0,Great food and fast delivery!,Positive,26.2,22.0,Clear
111657,2023-08-13,17:23:00,17,Delivered,Net Banking,8332.0,Siddharth Roy,Vadodara,,,,,,741.0,25.0,0.0,,,37.05,803.05,3.0,2.0,3.0,"Food was okay, nothing special.",Neutral,,,
111658,2023-07-02,08:30:00,94,Delivered Late,Wallet,8316.0,Samar Talwar,Kochi,1126.0,Royal Kitchen,Visakhapatnam,Burgers,,76.0,40.0,0.0,,,3.8,119.8,1.0,1.0,1.0,Wrong item delivered.,Negative,15.5,0.1,Clear
111659,2023-12-18,13:29:00,60,Delivered Late,Wallet,10275.0,Isaiah Pal,Ahmedabad,931.0,Spicy Diner,Nashik,Street Food,,540.0,40.0,216.0,ZOMLKP3Q,Summer Splash,27.0,391.0,4.0,4.0,4.0,Amazing experience overall.,Positive,,,
111661,2023-03-03,11:42:00,91,Delivered Late,Cash on Delivery,6190.0,Udarsh Dayal,Bhubaneswar,719.0,Grand Point,Mumbai,Biryani,,379.0,0.0,0.0,,,18.95,397.95,2.0,1.0,3.0,Order was incomplete.,Negative,,,
111662,2024-09-17,15:26:00,23,Delivered,Debit Card,554.0,Tamanna Murty,Coimbatore,507.0,Spicy Diner,Surat,South Indian,,301.0,30.0,45.15,ZOM9B8KJ,New User Special,15.05,300.9,4.0,4.0,4.0,Great food and fast delivery!,Positive,,,
111663,2024-06-03,17:54:00,71,Delivered Late,Net Banking,437.0,gautam natarajan,Chennai,1136.0,Curry Diner,Ludhiana,Desserts,,564.0,20.0,169.2,ZOMRQDS6,App Exclusive Deal,28.2,443.0,1.0,1.0,2.0,Order was incomplete.,Negative,27.4,0.0,Humid
111665,2024-08-11,12:46:00,31,Delivered,Credit Card,5030.0,Vidhi Madan,Kolkata,80.0,Royal Treats,Mumbai,Healthy Food,,355.0,20.0,0.0,,,17.75,392.75,5.0,5.0,5.0,Amazing experience overall.,Positive,27.3,252.0,Humid
111665,2024-08-11,12:46:00,31,Delivered,Credit Card,5030.0,Vidhi Madan,Kolkata,80.0,Royal Treats,Mumbai,Healthy Food,,355.0,20.0,0.0,,,17.75,392.75,5.0,5.0,5.0,Amazing experience overall.,Positive,25.7,2.0,Clear
111667,2024-01-15,15:12:00,34,Delivered,Cash on Delivery,11785.0,Banjeet Oak,Jaipur,876.0,Urban Corner,Jaipur,Thai,,327.0,25.0,130.8,ZOMYYWW9,Festive Feast,16.35,237.55,2.0,1.0,3.0,Food arrived cold and late.,Negative,,,
111668,2024-10-05,19:47:00,35,Delivered,Net Banking,6755.0,Warjas Kata,Visakhapatnam,588.0,Royal Cafe,Bengaluru,Mughlai,,457.0,0.0,0.0,,,22.85,479.85,5.0,5.0,4.0,Great food and fast delivery!,Positive,26.2,204.6,Clear
111669,2024-03-30,18:07:00,32,Delivered,Net Banking,4006.0,sathvik nagy,Pune,849.0,Grand Point,Jaipur,Desserts,,335.0,30.0,134.0,ZOMLKP3Q,Summer Splash,16.75,247.75,,,,,,33.6,7.8,Cloudy
111671,2023-02-09,12:12:00,36,Delivered,Net Banking,7460.0, Hemal Mittal  ,Bhubaneswar,26.0,Curry Bites,Bhopal,Mughlai,,520.0,40.0,0.0,,,26.0,586.0,3.0,3.0,2.0,,Neutral,28.2,6.2,Cloudy
111673,2024-12-27,10:16:00,52,Delivered,Wallet,8879.0,Sathvik Manne,Lucknow,1196.0,Grand Kitchen,Guwahati,Thai,,770.0,20.0,0.0,,,38.5,828.5,5.0,4.0,5.0,Amazing experience overall.,Positive,15.1,0.0,Foggy
111673,2024-12-27,10:16:00,52,Delivered,Wallet,8879.0,Sathvik Manne,Lucknow,1196.0,Grand Kitchen,Guwahati,Thai,,770.0,20.0,0.0,,,38.5,828.5,5.0,4.0,5.0,Amazing experience overall.,Positive,14.4,0.0,Clear
111673,2024-12-27,10:16:00,52,Delivered,Wallet,8879.0,Sathvik Manne,Lucknow,1196.0,Grand Kitchen,Guwahati,Thai,,770.0,20.0,0.0,,,38.5,828.5,5.0,4.0,5.0,Amazing experience overall.,Positive,18.8,3.4,Foggy
111674,2024-09-15,04:35:00,35,Delivered,Cash on Delivery,3513.0,Imaran Arya,Chandigarh,684.0,curry treats,Kochi,Seafood,,307.0,49.0,122.8,ZOM85VXV,Festive Feast,15.35,248.55,5.0,5.0,4.0,Great food and fast delivery!,Positive,26.2,0.2,Cloudy
111674,2024-09-15,04:35:00,35,Delivered,Cash on Delivery,3513.0,Imaran Arya,Chandigarh,684.0,curry treats,Kochi,Seafood,,307.0,49.0,122.8,ZOM85VXV,Festive Feast,15.35,248.55,5.0,5.0,4.0,Great food and fast delivery!,Positive,20.2,86.5,Clear
111675,2023-05-28,07:46:00,25,Delivered,Wallet,11929.0,Zayyan Sandhu,Jaipur,308.0,Blue Hub,Guwahati,Desserts,,278.0,49.0,0.0,,,13.9,340.9,4.0,3.0,4.0,Great food and fast delivery!,Positive,,,
111678,2024-06-06,17:25:00,40,Delivered,Wallet,8562.0,Chaaya Sehgal,Ahmedabad,1122.0,Blue House,Indore,South Indian,,645.0,40.0,0.0,,,32.25,717.25,3.0,2.0,3.0,Delivery was on time but food was mediocre.,Neutral,,,
111681,2023-08-11,13:24:00,45,Delivered,Debit Card,9601.0,Hamsini Swamy,Coimbatore,940.0,Blue Cafe,Guwahati,Healthy Food,,399.0,0.0,159.6,ZOMYYWW9,Festive Feast,19.95,259.35,3.0,4.0,4.0,Delivery was on time but food was mediocre.,Neutral,,,
111682,2024-01-11,18:41:00,38,Delivered,Wallet,3985.0,Akshay Roy,Surat,866.0,Urban House,Surat,Biryani,,60.0,20.0,0.0,,,3.0,83.0,1.0,1.0,2.0,Quality was not up to the mark.,Negative,25.0,0.0,Humid
111682,2024-01-11,18:41:00,38,Delivered,Wallet,3985.0,Akshay Roy,Surat,866.0,Urban House,Surat,Biryani,,60.0,20.0,0.0,,,3.0,83.0,1.0,1.0,2.0,Quality was not up to the mark.,Negative,24.6,0.0,Cloudy
111683,2023-12-13,21:03:00,44,Delivered,Net Banking,11992.0,Abhiram Sengupta,Vadodara,824.0,Royal Bites,Delhi,Continental,,119.0,49.0,47.6,ZOM211CP,App Exclusive Deal,5.95,126.35,3.0,2.0,4.0,,Neutral,,,
111684,2024-10-02,11:10:00,32,Delivered,Credit Card,478.0,Daksh Devi,Bhubaneswar,924.0,Blue Diner,Bhubaneswar,Thai,,454.0,30.0,181.6,ZOM9NE98,Festive Feast,22.7,325.1,3.0,4.0,2.0,"Food was okay, nothing special.",Neutral,,,
111685,2024-12-25,13:21:00,20,Delivered,Net Banking,8562.0,Chaaya Sehgal,Ahmedabad,427.0,Curry Corner,Raipur,Seafood,,491.0,40.0,0.0,,,24.55,555.55,5.0,5.0,5.0,Best biryani in town!,Positive,9.4,1.0,Humid
111686,2024-06-12,19:44:00,69,Delivered Late,UPI,11261.0,Siddharth Bhatti,Ludhiana,,,,,,441.0,20.0,0.0,,,22.05,483.05,2.0,2.0,1.0,Food arrived cold and late.,Negative,,,
111687,2023-03-30,11:01:00,42,Delivered,Debit Card,8768.0,Girish Dhawan,Indore,160.0,Royal House,Vadodara,Desserts,,247.0,30.0,0.0,,,12.35,289.35,2.0,1.0,2.0,Order was incomplete.,Negative,36.6,0.8,Humid
111687,2023-03-30,11:01:00,42,Delivered,Debit Card,8768.0,Girish Dhawan,Indore,160.0,Royal House,Vadodara,Desserts,,247.0,30.0,0.0,,,12.35,289.35,2.0,1.0,2.0,Order was incomplete.,Negative,30.6,1.1,Foggy
111688,2023-07-31,18:16:00,23,Delivered,Cash on Delivery,8596.0,Geetika Bhattacharyya,Kolkata,9.0,Royal Cafe,Bhopal,Chinese,,77.0,49.0,0.0,,,3.85,129.85,4.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,,,
111689,2023-05-24,08:12:00,58,Delivered,UPI,2482.0,Omisha Dyal,Chandigarh,873.0,Grand Bites,Bengaluru,Desserts,,467.0,40.0,140.1,ZOMGN2K6,New User Special,23.35,390.25,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,31.7,3.5,Rainy
111690,2024-02-11,16:58:00,28,Delivered,Debit Card,11406.0,Onveer Rajagopal,Mumbai,415.0, Tasty House  ,Bhopal,Healthy Food,,351.0,49.0,175.5,ZOM4U47D,Great Indian Food Fest,17.55,,4.0,5.0,5.0,Great food and fast delivery!,Positive,15.3,5.5,Clear
111692,2023-11-29,11:32:00,25,Delivered,Debit Card,6417.0,Harish Sehgal,Kochi,393.0,Blue Diner,Coimbatore,South Indian,,589.0,0.0,0.0,,,29.45,618.45,,,,,,28.4,24.1,Humid
111696,2023-02-28,19:25:00,39,Delivered,Credit Card,5475.0,Anthony Kunda,Vadodara,1081.0,Curry Point,Hyderabad,Street Food,,473.0,25.0,0.0,,,23.65,521.65,3.0,3.0,4.0,Average experience.,Neutral,21.4,0.0,Rainy
111697,2024-11-11,07:01:00,33,Delivered,Cash on Delivery,2157.0,Lucky Chowdhury,Bengaluru,,,,,,595.0,0.0,59.5,ZOMT7KHE,New User Special,29.75,565.25,2.0,3.0,1.0,Delivery took way too long.,Negative,,,
111700,2024-03-10,15:57:00,69,Delivered Late,Net Banking,11181.0,Caleb Koshy,Kolkata,814.0,Blue House,Surat,Seafood,,305.0,25.0,61.0,ZOMPD2W4,New User Special,15.25,284.25,5.0,5.0,4.0,Great food and fast delivery!,Positive,,,
111702,2023-06-11,18:34:00,23,Delivered,Net Banking,7283.0,Kabir Dugar,Jaipur,588.0,Royal Cafe,Bengaluru,Mughlai,,330.0,20.0,99.0,ZOMRHK2F,Weekend Bonanza,16.5,267.5,5.0,5.0,4.0,Best biryani in town!,Positive,,,
111703,2024-04-06,04:50:00,25,Delivered,Debit Card,3372.0,Chanakya Sunder,Patna,987.0,Royal Kitchen,Mumbai,Bakery,,297.0,40.0,29.7,ZOM6BD11,Weekend Bonanza,14.85,322.15,1.0,1.0,1.0,Food arrived cold and late.,Negative,31.6,0.3,Clear
111703,2024-04-06,04:50:00,25,Delivered,Debit Card,3372.0,Chanakya Sunder,Patna,987.0,Royal Kitchen,Mumbai,Bakery,,297.0,40.0,29.7,ZOM6BD11,Weekend Bonanza,14.85,322.15,1.0,1.0,1.0,Food arrived cold and late.,Negative,33.0,27.8,Clear
111703,2024-04-06,04:50:00,25,Delivered,Debit Card,3372.0,Chanakya Sunder,Patna,987.0,Royal Kitchen,Mumbai,Bakery,,297.0,40.0,29.7,ZOM6BD11,Weekend Bonanza,14.85,322.15,1.0,1.0,1.0,Food arrived cold and late.,Negative,35.9,4.2,Cloudy
111704,2024-06-23,18:40:00,33,Delivered,Credit Card,1667.0,Madhav Parikh,Vadodara,407.0,Grand Cafe,Jaipur,Pizza,,345.0,49.0,0.0,,,17.25,411.25,5.0,5.0,5.0,Amazing experience overall.,Positive,28.9,0.0,Clear
111705,2024-12-02,13:59:00,59,Delivered Late,Debit Card,10935.0,Ranveer Sachdeva,Ahmedabad,1090.0,Urban Corner,Jaipur,Italian,,540.0,20.0,0.0,,,27.0,587.0,3.0,3.0,3.0,Average experience.,Neutral,23.0,0.0,Humid
111705,2024-12-02,13:59:00,59,Delivered Late,Debit Card,10935.0,Ranveer Sachdeva,Ahmedabad,1090.0,Urban Corner,Jaipur,Italian,,540.0,20.0,0.0,,,27.0,587.0,3.0,3.0,3.0,Average experience.,Neutral,16.9,2.9,Foggy
111705,2024-12-02,13:59:00,59,Delivered Late,Debit Card,10935.0,Ranveer Sachdeva,Ahmedabad,1090.0,Urban Corner,Jaipur,Italian,,540.0,20.0,0.0,,,27.0,587.0,3.0,3.0,3.0,Average experience.,Neutral,27.4,0.2,Clear
111706,2023-04-03,16:31:00,32,Delivered,Wallet,5264.0,Quincy Rau,Patna,998.0,Urban Grill,Bhopal,Continental,,356.0,40.0,0.0,,,17.8,,1.0,2.0,1.0,Wrong item delivered.,Negative,31.9,30.8,Cloudy
111707,2023-06-16,14:04:00,16,Delivered,Debit Card,7913.0,Bhavna Khurana,Raipur,803.0,Royal Bites,Guwahati,Seafood,,285.0,25.0,0.0,,,14.25,324.25,2.0,2.0,1.0,Order was incomplete.,Negative,,,
111708,2023-02-02,13:59:00,32,Delivered,Cash on Delivery,11601.0,Anjali Ramanathan,Chennai,620.0,Blue House,Kolkata,Sushi,,507.0,49.0,0.0,,,25.35,581.35,4.0,4.0,3.0,Amazing experience overall.,Positive,,,
111709,2024-12-27,13:30:00,29,Delivered,Cash on Delivery,11360.0,Chasmum Jain,Coimbatore,682.0,Golden Corner,Mumbai,Sushi,,60.0,49.0,0.0,,,3.0,112.0,,,,,,,,
111710,2023-01-19,14:53:00,36,Delivered,Net Banking,3045.0,Chasmum Aurora,Vadodara,647.0,The House,Vadodara,Chinese,,684.0,49.0,102.6,ZOMQNWV2,Summer Splash,34.2,664.6,,,,,,15.4,2.5,Humid
111711,2024-09-16,10:06:00,54,Delivered,Net Banking,10106.0,Pranit Pillay,Bhubaneswar,696.0,Golden Bites,Visakhapatnam,Desserts,,277.0,20.0,0.0,,,13.85,310.85,2.0,1.0,2.0,Delivery took way too long.,Negative,30.2,122.0,Clear
111712,2023-07-25,18:32:00,14,Delivered,Cash on Delivery,503.0,Jonathan Loyal,Indore,764.0, The Point  ,Chandigarh,Seafood,,589.0,40.0,58.9,ZOMKH3LV,Festive Feast,29.45,599.55,1.0,1.0,1.0,Quality was not up to the mark.,Negative,21.3,0.0,Rainy
111713,2023-11-07,19:10:00,44,Delivered,UPI,6905.0,Ekavir Subramaniam,Visakhapatnam,363.0,Blue Hub,Jaipur,Seafood,,574.0,49.0,0.0,,,28.7,651.7,4.0,4.0,5.0,Great food and fast delivery!,Positive,23.5,,Rainy
111713,2023-11-07,19:10:00,44,Delivered,UPI,6905.0,Ekavir Subramaniam,Visakhapatnam,363.0,Blue Hub,Jaipur,Seafood,,574.0,49.0,0.0,,,28.7,651.7,4.0,4.0,5.0,Great food and fast delivery!,Positive,27.8,7.6,Clear
111715,2024-03-09,17:13:00,20,Delivered,Credit Card,9649.0,Dipta Bhatti,Bengaluru,971.0,Urban Hub,Raipur,Street Food,,439.0,25.0,0.0,,,21.95,485.95,3.0,2.0,2.0,,Neutral,,,
111716,2023-11-29,22:09:00,52,Delivered Late,Credit Card,5672.0,Eshana Jaggi,Chandigarh,313.0,Green Point,Nashik,Burgers,,107.0,20.0,0.0,,,5.35,132.35,,3.0,2.0,Average experience.,Neutral,26.6,0.0,Cloudy
111717,2023-10-03,17:17:00,75,Delivered Late,Wallet,5161.0,Upma Chatterjee,Bhopal,,,,,,584.0,49.0,175.2,ZOM37E21,Late Night Cravings,29.2,487.0,,,,,,,,
111718,2024-03-25,16:02:00,70,Delivered Late,Cash on Delivery,8131.0,Reyansh Saxena,Chennai,1099.0,Curry Cafe,Guwahati,Seafood,,387.0,20.0,77.4,ZOMSNVD3,Mega Cashback Week,19.35,348.95,1.0,1.0,1.0,Delivery took way too long.,Negative,,,
111719,2024-05-29,19:20:00,35,Delivered,UPI,7181.0,Arya Rau,Coimbatore,235.0,Curry Hub,Bhubaneswar,Mughlai,,456.0,0.0,0.0,,,22.8,478.8,2.0,7.0,2.0,Quality was not up to the mark.,Negative,,,
111721,2023-06-01,14:19:00,31,Delivered,Wallet,5626.0,Manbir Handa,Coimbatore,1130.0,Curry Bites,Bengaluru,Healthy Food,,658.0,40.0,197.4,ZOM1UAHF,New User Special,32.9,533.5,5.0,5.0,4.0,Great food and fast delivery!,Positive,,,
111722,2024-05-02,18:10:00,41,Delivered,Cash on Delivery,9160.0,Wriddhish Dada,Patna,670.0,Green Corner,Chennai,South Indian,,538.0,40.0,215.2,ZOMDBULB,Great Indian Food Fest,26.9,389.7,5.0,5.0,4.0,Amazing experience overall.,Positive,39.2,0.0,Foggy
111723,2023-01-14,18:45:00,65,Delivered,Debit Card,6791.0,Upasna Sanghvi,Patna,928.0,TASTY HUB,Jaipur,Biryani,,414.0,20.0,0.0,,,20.7,454.7,2.0,2.0,2.0,Very disappointed with the service.,Negative,16.7,11.9,Humid
111723,2023-01-14,18:45:00,65,Delivered,Debit Card,6791.0,Upasna Sanghvi,Patna,928.0,TASTY HUB,Jaipur,Biryani,,414.0,20.0,0.0,,,20.7,454.7,2.0,2.0,2.0,Very disappointed with the service.,Negative,14.6,5.6,Cloudy
111724,2024-02-24,23:03:00,36,Delivered,Credit Card,4719.0,Yatin Badami,Jaipur,785.0,Curry Hub,Pune,Pizza,,472.0,49.0,118.0,ZOM7HWRZ,Payday Delight,23.6,426.6,,,,,,15.2,1.7,Rainy
111728,2024-11-11,21:52:00,26,Delivered,Cash on Delivery,5573.0,Vrishti Rama,Raipur,701.0,Grand Corner,Guwahati,Chinese,,271.0,20.0,0.0,,,13.55,304.55,1.0,1.0,1.0,Order was incomplete.,Negative,,,
111729,2024-07-19,20:49:00,27,Delivered,Wallet,11999.0,Harshil Nori,Visakhapatnam,487.0,Urban House,Chandigarh,Seafood,,348.0,25.0,0.0,,,17.4,390.4,5.0,5.0,4.0,Best biryani in town!,Positive,28.8,0.0,Rainy
111729,2024-07-19,20:49:00,27,Delivered,Wallet,11999.0,Harshil Nori,Visakhapatnam,487.0,Urban House,Chandigarh,Seafood,,348.0,25.0,0.0,,,17.4,390.4,5.0,5.0,4.0,Best biryani in town!,Positive,31.6,32.8,Rainy
111730,2023-01-21,09:38:00,37,Delivered,Cash on Delivery,3605.0,Panini Khurana,Nashik,140.0,Curry Kitchen,Visakhapatnam,Seafood,,520.0,49.0,0.0,,,26.0,595.0,5.0,4.0,4.0,Packaging was excellent and food was hot.,Positive,10.5,0.0,Humid
111732,2024-07-08,09:48:00,16,Delivered,Debit Card,6423.0, Warhi Shan  ,Delhi,206.0,Blue Bites,Jaipur,Burgers,,424.0,25.0,169.6,ZOMNKSNS,New User Special,21.2,300.6,5.0,5.0,5.0,Best biryani in town!,Positive,27.9,0.0,Foggy
111734,2024-02-29,15:21:00,24,Delivered,Debit Card,3368.0,indrajit chauhan,Lucknow,459.0,Blue Kitchen,Bhopal,Fast Food,,452.0,25.0,135.6,ZOMMJ2VH,Great Indian Food Fest,22.6,364.0,2.0,1.0,1.0,Quality was not up to the mark.,Negative,,,
111735,2023-01-03,19:32:00,15,Delivered,Debit Card,11089.0,Faras Chatterjee,Lucknow,555.0,Spicy Kitchen,Bhopal,Healthy Food,,136.0,20.0,0.0,,,6.8,162.8,4.0,3.0,5.0,Amazing experience overall.,Positive,,,
111736,2024-03-29,22:43:00,38,Delivered,UPI,5269.0,Harshil Nath,Surat,292.0,Blue Treats,Surat,BBQ,,468.0,30.0,234.0,ZOM4U47D,Great Indian Food Fest,23.4,287.4,4.0,3.0,5.0,Delivery partner was very polite.,Positive,37.3,4.0,Clear
111737,2024-09-04,17:08:00,27,Delivered,Debit Card,10760.0,Kalpit Lad,Visakhapatnam,1165.0,Green Treats,Mumbai,Fast Food,,255.0,30.0,0.0,,,12.75,297.75,,,,,,,,
111739,2023-08-02,12:49:00,44,Delivered,Credit Card,6915.0,Prisha Bhandari,Kolkata,1109.0,The Kitchen,Surat,Sushi,,425.0,30.0,170.0,ZOMQ1RAR,Mega Cashback Week,21.25,306.25,2.0,2.0,2.0,Very disappointed with the service.,Negative,,,
111740,2024-01-06,18:16:00,26,Delivered,Wallet,4793.0,Warjas Karpe,Pune,510.0,The Kitchen,Coimbatore,Fast Food,,435.0,0.0,0.0,,,21.75,456.75,3.0,4.0,4.0,Delivery was on time but food was mediocre.,Neutral,17.3,2.4,Clear
111743,2024-07-17,13:10:00,44,Delivered,Credit Card,10107.0,Zayan Chawla,Guwahati,891.0,Golden Treats,Surat,Biryani,,134.0,40.0,26.8,ZOMQ052J,Festive Feast,6.7,153.9,4.0,5.0,5.0,Best biryani in town!,Positive,,,
111744,2024-10-15,16:10:00,57,Delivered Late,Wallet,804.0,Christopher Venkatesh,Ahmedabad,456.0,Tasty Hub,Visakhapatnam,BBQ,,741.0,25.0,0.0,,,37.05,803.05,4.0,5.0,3.0,Packaging was excellent and food was hot.,Positive,28.5,6.1,Cloudy
111745,2024-10-13,19:36:00,39,Delivered,UPI,10044.0,Waida Mall,Pune,305.0,Curry Kitchen,Chennai,South Indian,,514.0,40.0,0.0,,,25.7,579.7,5.0,4.0,5.0,Amazing experience overall.,Positive,,,
111746,2024-07-28,18:01:00,36,Delivered,Wallet,6207.0,Gaurangi Oommen,Ahmedabad,,,,,,184.0,20.0,27.6,ZOMJ4VSP,Republic Day Offer,9.2,185.6,1.0,2.0,2.0,,Negative,,,
111747,2023-05-27,19:23:00,40,Delivered,Debit Card,11643.0,Rachit Naidu,Patna,527.0,Grand Kitchen,Pune,BBQ,,335.0,40.0,50.25,ZOM1GUJ8,Summer Splash,16.75,341.5,5.0,8.0,5.0,Great food and fast delivery!,Positive,33.5,15.3,Rainy
111747,2023-05-27,19:23:00,40,Delivered,Debit Card,11643.0,Rachit Naidu,Patna,527.0,Grand Kitchen,Pune,BBQ,,335.0,40.0,50.25,ZOM1GUJ8,Summer Splash,16.75,341.5,5.0,8.0,5.0,Great food and fast delivery!,Positive,38.6,2.1,Cloudy
111748,2024-08-26,19:11:00,41,Delivered,Wallet,752.0,Balveer Acharya,Bhopal,717.0,Spicy Treats,Jaipur,Mughlai,,399.0,40.0,99.75,ZOMVSK3K,Summer Splash,19.95,359.2,3.0,3.0,3.0,,Neutral,,,
111749,2023-04-01,20:43:00,22,Delivered,Credit Card,11701.0,Nathan Doctor,Kochi,526.0,Grand Bites,Visakhapatnam,Fast Food,,432.0,49.0,129.6,ZOM7LKXM,Great Indian Food Fest,21.6,373.0,,,,,,37.1,5.9,Cloudy
111752,2023-08-28,20:43:00,32,Delivered,Wallet,11779.0,Kalpit Mani,Nagpur,374.0,The House,Bhopal,Continental,,351.0,49.0,0.0,,,17.55,417.55,5.0,4.0,5.0,Great food and fast delivery!,Positive,20.6,13.8,Clear
111752,2023-08-28,20:43:00,32,Delivered,Wallet,11779.0,Kalpit Mani,Nagpur,374.0,The House,Bhopal,Continental,,351.0,49.0,0.0,,,17.55,417.55,5.0,4.0,5.0,Great food and fast delivery!,Positive,31.5,64.3,Rainy
111753,2024-11-20,12:01:00,29,Delivered,Debit Card,1496.0,Radhika Dhaliwal,Patna,1018.0,Green Bites,Kolkata,Continental,,156.0,40.0,39.0,ZOMVSK3K,Summer Splash,7.8,164.8,2.0,3.0,3.0,Wrong item delivered.,Negative,28.3,,Clear
111754,2023-11-25,18:56:00,25,Delivered,Wallet,9065.0,Jairaj Tella,Pune,334.0,Royal Corner,Guwahati,Healthy Food,,516.0,25.0,129.0,ZOMVSK3K,Summer Splash,25.8,437.8,5.0,5.0,5.0,Amazing experience overall.,Positive,22.9,0.0,Humid
111755,2023-01-13,10:41:00,32,Delivered,Cash on Delivery,7723.0,Lohit Tailor,Vadodara,23.0,Royal House,Delhi,Desserts,,453.0,20.0,0.0,,,22.65,495.65,5.0,4.0,5.0,Amazing experience overall.,Positive,14.8,0.0,Rainy
111755,2023-01-13,10:41:00,32,Delivered,Cash on Delivery,7723.0,Lohit Tailor,Vadodara,23.0,Royal House,Delhi,Desserts,,453.0,20.0,0.0,,,22.65,495.65,5.0,4.0,5.0,Amazing experience overall.,Positive,19.0,4.3,Cloudy
111755,2023-01-13,10:41:00,32,Delivered,Cash on Delivery,7723.0,Lohit Tailor,Vadodara,23.0,Royal House,Delhi,Desserts,,453.0,20.0,0.0,,,22.65,495.65,5.0,4.0,5.0,Amazing experience overall.,Positive,16.8,0.0,Humid
