orderid,orderdate,ordertime,deliverytimeminutes,orderstatus,paymentmethod,customerid,customer_name,customer_city,restaurantid,restaurant_name,restaurant_city,cuisine,item_total_price,foodcost,deliveryfee,discount,couponcode,campaignname,gst,order_final_amount,customerrating,deliveryrating,foodrating,review,sentiment,temperature,rainfall,weathercondition
111978,2023-04-11,06:21:00,38,Delivered,Net Banking,570.0,Girish Raman,Vadodara,739.0,Green Corner,Vadodara,South Indian,,512.0,49.0,0.0,,,25.6,586.6,5.0,5.0,5.0,Best biryani in town!,Positive,31.8,0.0,Rainy
111979,2023-05-25,11:42:00,36,Delivered,Cash on Delivery,5933.0,Champak Madan,Lucknow,454.0,Golden Treats,Visakhapatnam,Chinese,,346.0,30.0,86.5,ZOM2FMG4,Republic Day Offer,17.3,306.8,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,,,
111980,2023-10-29,12:12:00,30,Delivered,Net Banking,10901.0,Jyoti Shetty,Raipur,709.0,Curry Cafe,Visakhapatnam,BBQ,,305.0,25.0,0.0,,,15.25,345.25,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,,,
111981,2024-06-10,20:21:00,39,Delivered,UPI,5207.0,Teerth More,Pune,469.0,Royal Treats,Nashik,Fast Food,,547.0,0.0,109.4,ZOMMUY0F,First Order Free Delivery,27.35,464.95,,,,,,,,
111982,2023-05-27,20:04:00,68,Delivered Late,Credit Card,5311.0,Yashoda Kota,Bengaluru,1099.0,Curry Cafe,Guwahati,Seafood,,416.0,30.0,0.0,,,20.8,466.8,1.0,1.0,1.0,Food arrived cold and late.,Negative,34.0,2.9,Cloudy
111982,2023-05-27,20:04:00,68,Delivered Late,Credit Card,5311.0,Yashoda Kota,Bengaluru,1099.0,Curry Cafe,Guwahati,Seafood,,416.0,30.0,0.0,,,20.8,466.8,1.0,1.0,1.0,Food arrived cold and late.,Negative,32.3,0.0,Humid
111983,2024-01-15,05:10:00,49,Cancelled,Wallet,438.0,Jack Pillai,Patna,729.0,Curry Kitchen,Guwahati,South Indian,,398.0,49.0,0.0,,,19.9,466.9,,,,,,,,
111984,2023-11-20,13:44:00,38,Delivered,Credit Card,11045.0,Baljiwan Subramanian,Lucknow,124.0,Golden Kitchen,Surat,Desserts,,534.0,25.0,0.0,,,26.7,585.7,4.0,4.0,4.0,"Loved the taste, will order again.",Positive,38.9,108.3,Humid
111985,2024-08-19,11:31:00,31,Delivered,UPI,10846.0,Harsh Sagar,Nashik,982.0,The Hub,Ahmedabad,Healthy Food,,412.0,49.0,82.4,ZOMLJCNH,Weekend Bonanza,20.6,399.2,5.0,5.0,4.0,Great food and fast delivery!,Positive,,,
111986,2024-02-25,11:15:00,34,Delivered,Wallet,6468.0,Advika Bandi,Ludhiana,1067.0,Spicy Diner,Chandigarh,Street Food,,61.0,0.0,24.4,ZOMUY3Z1,Summer Splash,3.05,39.65,,,,,,,,
111987,2024-04-20,19:40:00,29,Delivered,Cash on Delivery,10521.0,Omya Basu,Indore,1004.0,Urban Bites,Chennai,Street Food,,332.0,40.0,83.0,ZOM7HWRZ,Payday Delight,16.6,305.6,2.0,2.0,2.0,Very disappointed with the service.,Negative,33.3,2.9,Humid
111987,2024-04-20,19:40:00,29,Delivered,Cash on Delivery,10521.0,Omya Basu,Indore,1004.0,Urban Bites,Chennai,Street Food,,332.0,40.0,83.0,ZOM7HWRZ,Payday Delight,16.6,305.6,2.0,2.0,2.0,Very disappointed with the service.,Negative,27.6,1.8,Cloudy
111988,2023-10-07,18:09:00,38,Delivered,Wallet,10382.0,samarth pal,Guwahati,492.0,Grand Cafe,Chennai,Continental,,817.0,25.0,0.0,,,40.85,882.85,2.0,3.0,1.0,Delivery took way too long.,Negative,31.8,0.0,Clear
111989,2024-06-04,07:29:00,79,Delivered Late,UPI,5797.0,BHANUMATI DHALIWAL,Jaipur,1009.0,Golden Corner,Ludhiana,Sushi,,223.0,0.0,0.0,,,11.15,234.15,3.0,3.0,3.0,,Neutral,32.2,,Cloudy
111990,2023-01-27,19:27:00,22,Delivered,Wallet,6495.0,Vivaan Chokshi,Bengaluru,957.0,Grand Cafe,Chandigarh,Street Food,,229.0,30.0,91.6,ZOM9NE98,Festive Feast,11.45,178.85,4.0,5.0,3.0,Delivery partner was very polite.,Positive,,,
111991,2023-08-16,13:59:00,34,Delivered,Credit Card,6718.0,Fiyaz Prasad,Delhi,549.0,Curry Grill,Visakhapatnam,Mughlai,,462.0,30.0,0.0,,,23.1,515.1,2.0,3.0,1.0,Quality was not up to the mark.,Negative,,,
111992,2024-10-01,10:34:00,73,Delivered Late,Cash on Delivery,5892.0,Aahana Grover,Ahmedabad,822.0,The Diner,Surat,Burgers,,110.0,20.0,22.0,ZOMRBK6U,App Exclusive Deal,5.5,113.5,4.0,5.0,3.0,"Loved the taste, will order again.",Positive,24.3,114.4,Foggy
111992,2024-10-01,10:34:00,73,Delivered Late,Cash on Delivery,5892.0,Aahana Grover,Ahmedabad,822.0,The Diner,Surat,Burgers,,110.0,20.0,22.0,ZOMRBK6U,App Exclusive Deal,5.5,113.5,4.0,5.0,3.0,"Loved the taste, will order again.",Positive,18.4,5.1,Clear
111992,2024-10-01,10:34:00,73,Delivered Late,Cash on Delivery,5892.0,Aahana Grover,Ahmedabad,822.0,The Diner,Surat,Burgers,,110.0,20.0,22.0,ZOMRBK6U,App Exclusive Deal,5.5,113.5,4.0,5.0,3.0,"Loved the taste, will order again.",Positive,26.0,0.0,Cloudy
111993,2024-09-24,15:07:00,35,Delivered,Net Banking,9967.0,Vivaan Bakshi,Bhopal,1024.0,Tasty Grill,Chennai,Chinese,,256.0,49.0,0.0,,,12.8,317.8,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,30.7,64.2,Humid
111994,2023-12-16,20:22:00,46,Delivered,Debit Card,8029.0,Pranit Gade,Surat,573.0,Curry Point,Ludhiana,North Indian,,370.0,49.0,0.0,,,18.5,437.5,4.0,3.0,5.0,Packaging was excellent and food was hot.,Positive,14.4,0.0,Stormy
111994,2023-12-16,20:22:00,46,Delivered,Debit Card,8029.0,Pranit Gade,Surat,573.0,Curry Point,Ludhiana,North Indian,,370.0,49.0,0.0,,,18.5,437.5,4.0,3.0,5.0,Packaging was excellent and food was hot.,Positive,20.4,1.4,Humid
111994,2023-12-16,20:22:00,46,Delivered,Debit Card,8029.0,Pranit Gade,Surat,573.0,Curry Point,Ludhiana,North Indian,,370.0,49.0,0.0,,,18.5,437.5,4.0,3.0,5.0,Packaging was excellent and food was hot.,Positive,19.1,2.8,Humid
111995,2024-12-03,08:34:00,56,Delivered Late,Cash on Delivery,9651.0,Sai Khalsa,Mumbai,729.0,Curry Kitchen,Guwahati,South Indian,,351.0,30.0,105.3,ZOMHEH0W,Late Night Cravings,17.55,293.25,5.0,5.0,4.0,"Loved the taste, will order again.",Positive,13.0,2.3,Humid
111995,2024-12-03,08:34:00,56,Delivered Late,Cash on Delivery,9651.0,Sai Khalsa,Mumbai,729.0,Curry Kitchen,Guwahati,South Indian,,351.0,30.0,105.3,ZOMHEH0W,Late Night Cravings,17.55,293.25,5.0,5.0,4.0,"Loved the taste, will order again.",Positive,25.7,0.6,Clear
111995,2024-12-03,08:34:00,56,Delivered Late,Cash on Delivery,9651.0,Sai Khalsa,Mumbai,729.0,Curry Kitchen,Guwahati,South Indian,,351.0,30.0,105.3,ZOMHEH0W,Late Night Cravings,17.55,293.25,5.0,5.0,4.0,"Loved the taste, will order again.",Positive,14.8,0.3,Clear
111996,2023-03-12,03:19:00,32,Delivered,Wallet,424.0,Ekaraj Hans,Ahmedabad,335.0,Urban Hub,Nagpur,South Indian,,470.0,0.0,0.0,,,23.5,493.5,2.0,3.0,1.0,Delivery took way too long.,Negative,33.1,3.0,Stormy
111997,2024-02-18,16:06:00,70,Delivered Late,Net Banking,10146.0,Thomas Mitra,Nagpur,866.0,Urban House,Surat,Biryani,,495.0,49.0,0.0,,,24.75,568.75,4.0,4.0,4.0,Amazing experience overall.,Positive,23.5,1.9,Cloudy
111998,2024-01-03,15:48:00,42,Delivered,Credit Card,957.0,Qushi Raval,Bengaluru,391.0,Green Kitchen,Delhi,,,288.0,40.0,0.0,,,14.4,342.4,5.0,5.0,4.0,Amazing experience overall.,Positive,15.6,3.7,Clear
111998,2024-01-03,15:48:00,42,Delivered,Credit Card,957.0,Qushi Raval,Bengaluru,391.0,Green Kitchen,Delhi,,,288.0,40.0,0.0,,,14.4,342.4,5.0,5.0,4.0,Amazing experience overall.,Positive,25.6,1.4,Cloudy
111999,2023-01-15,08:44:00,63,Delivered,Net Banking,6252.0,Yauvani Nazareth,Kochi,584.0,Golden House,Kochi,South Indian,,442.0,40.0,0.0,,,22.1,504.1,5.0,4.0,5.0,Great food and fast delivery!,Positive,16.6,4.9,Cloudy
112000,2023-06-05,18:26:00,67,Delivered Late,Wallet,7746.0,Januja Bera,Indore,410.0,The Treats,Bengaluru,BBQ,,237.0,20.0,0.0,,,11.85,268.85,5.0,4.0,5.0,Delivery partner was very polite.,Positive,24.9,26.2,Clear
112000,2023-06-05,18:26:00,67,Delivered Late,Wallet,7746.0,Januja Bera,Indore,410.0,The Treats,Bengaluru,BBQ,,237.0,20.0,0.0,,,11.85,268.85,5.0,4.0,5.0,Delivery partner was very polite.,Positive,30.6,0.0,Foggy
112001,2023-01-12,16:32:00,23,Delivered,Cash on Delivery,11933.0,Veer Kalla,Ludhiana,965.0,Golden Grill,Hyderabad,Italian,,60.0,30.0,0.0,,,3.0,93.0,,,,,,18.9,7.9,Cloudy
112001,2023-01-12,16:32:00,23,Delivered,Cash on Delivery,11933.0,Veer Kalla,Ludhiana,965.0,Golden Grill,Hyderabad,Italian,,60.0,30.0,0.0,,,3.0,93.0,,,,,,19.6,1.2,Cloudy
112002,2023-03-29,17:05:00,38,Delivered,Debit Card,9225.0,Nidra Hora,Ahmedabad,511.0,Urban Grill,Jaipur,Pizza,,440.0,40.0,176.0,ZOMDSG4T,Great Indian Food Fest,22.0,326.0,3.0,3.0,4.0,"Food was okay, nothing special.",Neutral,37.9,0.3,Clear
112003,2023-07-08,13:38:00,40,Cancelled,Wallet,2036.0,Nidra Balasubramanian,Kochi,274.0,The Point,Bengaluru,Mexican,,598.0,40.0,299.0,ZOM8ZSAR,Festive Feast,29.9,368.9,,,,,,32.6,248.8,Clear
112004,2023-02-21,17:23:00,48,Cancelled,Wallet,7763.0,Hardik Sheth,Pune,568.0,Golden Kitchen,Kolkata,Healthy Food,,157.0,0.0,47.1,ZOM72K4N,Payday Delight,7.85,117.75,,,,,,,,
112005,2024-04-24,13:53:00,48,Delivered,Cash on Delivery,8186.0,chatura palan,Bhopal,393.0,Blue Diner,Coimbatore,South Indian,,203.0,25.0,0.0,,,10.15,238.15,3.0,4.0,2.0,Average experience.,Neutral,30.5,13.0,Cloudy
112006,2024-02-17,10:05:00,54,Cancelled,Net Banking,10126.0,Hemal Borah,Guwahati,785.0,Curry Hub,Pune,Pizza,,305.0,25.0,61.0,ZOMXHLJJ,Summer Splash,15.25,284.25,,,,,,20.5,0.0,Foggy
112007,2023-08-29,21:21:00,60,Food Not Delivered,Debit Card,9145.0,Netra Tata,Visakhapatnam,995.0,Curry Corner,Nashik,Sushi,,491.0,0.0,98.2,ZOMJ3NF9,Late Night Cravings,24.55,417.35,2.0,1.0,1.0,Order was incomplete.,Negative,23.6,0.0,Foggy
112007,2023-08-29,21:21:00,60,Food Not Delivered,Debit Card,9145.0,Netra Tata,Visakhapatnam,995.0,Curry Corner,Nashik,Sushi,,491.0,0.0,98.2,ZOMJ3NF9,Late Night Cravings,24.55,417.35,2.0,1.0,1.0,Order was incomplete.,Negative,21.6,120.2,Clear
112008,2023-07-14,07:01:00,29,Delivered,UPI,701.0,Sathvik Karpe,Ludhiana,1021.0,Blue Cafe,Nagpur,Street Food,,439.0,40.0,0.0,,,21.95,500.95,4.0,4.0,4.0,,Positive,26.6,0.0,Clear
112009,2024-04-15,19:30:00,29,Cancelled,UPI,11853.0,Chatresh Arora,Nashik,144.0,Royal Point,Jaipur,Bakery,,199.0,49.0,0.0,,,9.95,257.95,,,,,,,,
112010,2023-03-19,23:46:00,31,Delivered Late,UPI,4678.0,Advaith Prashad,Kochi,593.0,Green Cafe,Chandigarh,Bakery,,264.0,0.0,0.0,,,13.2,277.2,2.0,1.0,1.0,Wrong item delivered.,Negative,28.0,14.6,Cloudy
112011,2024-04-28,10:26:00,23,Cancelled,Debit Card,3059.0,Jairaj Parmer,Coimbatore,514.0,Green Point,Chennai,Healthy Food,,405.0,0.0,0.0,,,20.25,425.25,,,,,,30.0,0.0,Foggy
112011,2024-04-28,10:26:00,23,Cancelled,Debit Card,3059.0,Jairaj Parmer,Coimbatore,514.0,Green Point,Chennai,Healthy Food,,405.0,0.0,0.0,,,20.25,425.25,,,,,,29.8,0.0,Clear
112012,2024-01-02,13:00:00,44,Delivered,Net Banking,5401.0,Vedant Hans,Visakhapatnam,961.0,Spicy Diner,Indore,Pizza,,397.0,25.0,0.0,,,19.85,441.85,5.0,5.0,5.0,Great food and fast delivery!,Positive,23.2,1.4,Cloudy
112012,2024-01-02,13:00:00,44,Delivered,Net Banking,5401.0,Vedant Hans,Visakhapatnam,961.0,Spicy Diner,Indore,Pizza,,397.0,25.0,0.0,,,19.85,441.85,5.0,5.0,5.0,Great food and fast delivery!,Positive,21.7,5.9,Rainy
112013,2024-11-10,16:01:00,36,Delivered,UPI,8789.0,Leena Guha,Hyderabad,1144.0,Blue Grill,Ahmedabad,Burgers,,60.0,40.0,0.0,,,3.0,103.0,3.0,2.0,3.0,Delivery was on time but food was mediocre.,Neutral,21.4,25.6,Rainy
112014,2023-10-29,21:29:00,32,Delivered,Credit Card,521.0,Gaurav Hari,Hyderabad,165.0,Royal Hub,Vadodara,Mexican,,463.0,20.0,138.9,ZOMS6NNL,Payday Delight,23.15,367.25,,5.0,5.0,Best biryani in town!,Positive,,,
112015,2023-08-05,18:59:00,52,Delivered,Net Banking,7544.0,Zehaan Ravel,Ahmedabad,238.0,Blue Bites,Indore,Seafood,,189.0,20.0,0.0,,,9.45,218.45,2.0,1.0,1.0,Food arrived cold and late.,Negative,32.5,423.9,Clear
112015,2023-08-05,18:59:00,52,Delivered,Net Banking,7544.0,Zehaan Ravel,Ahmedabad,238.0,Blue Bites,Indore,Seafood,,189.0,20.0,0.0,,,9.45,218.45,2.0,1.0,1.0,Food arrived cold and late.,Negative,37.0,24.8,Clear
112016,2023-10-21,12:57:00,37,Cancelled,Cash on Delivery,7303.0, Sarthak Kakar  ,Ahmedabad,1180.0,Spicy Corner,Ludhiana,Pizza,,558.0,20.0,83.7,ZOMJ4VSP,Republic Day Offer,27.9,522.2,,,,,,24.2,11.5,Clear
112017,2024-04-30,07:09:00,31,Food Not Delivered,UPI,3518.0,Yadavi Andra,Bengaluru,257.0,Grand Hub,Raipur,South Indian,,333.0,40.0,99.9,ZOM3FE8U,Republic Day Offer,16.65,289.75,5.0,5.0,5.0,Great food and fast delivery!,Positive,,,
112018,2024-09-13,17:26:00,15,Delivered,UPI,5528.0,Rehaan Golla,Bengaluru,62.0,Green Diner,Visakhapatnam,Continental,,330.0,49.0,33.0,ZOMBQZT6,Monsoon Munchies,16.5,,3.0,2.0,4.0,,Neutral,23.7,17.6,Stormy
112019,2023-04-17,04:49:00,34,Cancelled,Net Banking,11146.0,Zashil Keer,Hyderabad,203.0,The Grill,Chandigarh,Desserts,,442.0,40.0,0.0,,,22.1,504.1,,,,,,33.4,4.4,Clear
112019,2023-04-17,04:49:00,34,Cancelled,Net Banking,11146.0,Zashil Keer,Hyderabad,203.0,The Grill,Chandigarh,Desserts,,442.0,40.0,0.0,,,22.1,504.1,,,,,,35.3,7.3,Clear
112019,2023-04-17,04:49:00,34,Cancelled,Net Banking,11146.0,Zashil Keer,Hyderabad,203.0,The Grill,Chandigarh,Desserts,,442.0,40.0,0.0,,,22.1,504.1,,,,,,34.9,,Cloudy
112020,2023-10-23,11:00:00,13,Delivered,UPI,9843.0,Ekaja More,Coimbatore,323.0,Urban Diner,Raipur,Italian,,303.0,49.0,0.0,,,15.15,367.15,5.0,4.0,4.0,Packaging was excellent and food was hot.,Positive,28.4,86.4,Cloudy
112021,2024-03-31,06:36:00,33,Delivered,Wallet,10115.0,Kavya Seshadri,Jaipur,841.0,Golden Grill,Surat,North Indian,,142.0,30.0,14.2,ZOMBCPD6,Late Night Cravings,7.1,164.9,,,,,,,,
112022,2024-04-26,09:37:00,44,Delivered,Debit Card,10761.0,Ekaja Srivastava,Nagpur,153.0,Urban House,Kolkata,Continental,,374.0,40.0,187.0,ZOM8ZSAR,Festive Feast,18.7,245.7,2.0,1.0,3.0,Wrong item delivered.,Negative,,,
112023,2023-12-23,02:27:00,21,Delivered,Credit Card,4747.0,Rachita Trivedi,Lucknow,167.0,Grand House,Mumbai,Italian,,413.0,20.0,0.0,,,20.65,453.65,3.0,2.0,4.0,Delivery was on time but food was mediocre.,Neutral,19.2,2.8,Humid
112024,2023-12-05,21:13:00,37,Delivered,Credit Card,9660.0,Gayathri Borde,Bengaluru,876.0,Urban Corner,Jaipur,Thai,,558.0,49.0,0.0,,,27.9,634.9,5.0,4.0,4.0,Great food and fast delivery!,Positive,37.7,0.0,Clear
112025,2024-09-14,09:33:00,28,Cancelled,Debit Card,1835.0,Praneel Mitter,Kolkata,11.0,Urban Point,Jaipur,Bakery,,399.0,49.0,0.0,,,19.95,467.95,,,,,,28.5,49.8,Humid
112026,2023-05-09,13:33:00,35,Delivered,Wallet,10929.0,Jagdish Jayaraman,Lucknow,685.0,Spicy Point,Ahmedabad,Continental,,319.0,49.0,0.0,,,15.95,383.95,5.0,5.0,5.0,Delivery partner was very polite.,Positive,28.1,15.6,Cloudy
112027,2024-12-09,19:09:00,16,Delivered,Debit Card,6425.0,Nilima Deep,Guwahati,1077.0,Urban Kitchen,Bengaluru,Continental,,481.0,20.0,0.0,,,24.05,525.05,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,33.1,653.2,Cloudy
112027,2024-12-09,19:09:00,16,Delivered,Debit Card,6425.0,Nilima Deep,Guwahati,1077.0,Urban Kitchen,Bengaluru,Continental,,481.0,20.0,0.0,,,24.05,525.05,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,26.6,3.7,Clear
112028,2023-02-26,06:23:00,25,Delivered,Credit Card,9733.0,Nidhi Solanki,Hyderabad,984.0,Curry Hub,Hyderabad,Desserts,,467.0,20.0,0.0,,,23.35,510.35,5.0,5.0,5.0,Best biryani in town!,Positive,21.0,0.0,Humid
112029,2023-04-01,18:38:00,65,Delivered Late,Net Banking,266.0,Sudiksha Rout,Bhubaneswar,223.0,Green Diner,Surat,North Indian,,381.0,40.0,38.1,ZOMZ6A0H,Festive Feast,19.05,401.95,,,,,,,,
112030,2023-05-31,17:55:00,23,Cancelled,Net Banking,9548.0,Kevin Dada,Nashik,438.0,Grand Grill,Nagpur,Pizza,,260.0,0.0,0.0,,,13.0,273.0,,,,,,,,
112031,2024-06-14,20:26:00,36,Delivered,UPI,4340.0,Avni Parmar,Vadodara,481.0,Golden Point,Kolkata,Sushi,,217.0,40.0,0.0,,,10.85,267.85,3.0,3.0,2.0,,Neutral,21.4,139.3,Clear
112032,2023-05-14,19:02:00,44,Delivered,Net Banking,6018.0,Ishanvi Nanda,Pune,500.0,Spicy Corner,Bhubaneswar,Mughlai,,467.0,40.0,0.0,,,23.35,530.35,5.0,4.0,5.0,Amazing experience overall.,Positive,32.0,0.0,Humid
112033,2024-05-02,10:17:00,37,Food Not Delivered,Debit Card,594.0,Wahab Pillay,Surat,1075.0,Golden Grill,Hyderabad,Healthy Food,,414.0,40.0,124.2,ZOMPNMRX,Late Night Cravings,20.7,350.5,1.0,2.0,1.0,Very disappointed with the service.,Negative,,,
112034,2024-06-30,23:05:00,31,Cancelled,Cash on Delivery,6527.0,Zinal Sekhon,Lucknow,100.0,Grand Treats,Kolkata,Mughlai,,613.0,20.0,0.0,,,30.65,663.65,,,,,,36.0,0.0,Rainy
112034,2024-06-30,23:05:00,31,Cancelled,Cash on Delivery,6527.0,Zinal Sekhon,Lucknow,100.0,Grand Treats,Kolkata,Mughlai,,613.0,20.0,0.0,,,30.65,663.65,,,,,,32.8,0.0,Rainy
112035,2023-01-18,19:08:00,24,Delivered,Credit Card,2953.0,Harish Muni,Hyderabad,,,,,,244.0,40.0,48.8,ZOMDLTN4,Payday Delight,12.2,247.4,5.0,4.0,5.0,Great food and fast delivery!,Positive,,,
112036,2023-10-06,18:31:00,17,Delivered,UPI,1504.0,Ucchal Barad,Surat,237.0,Blue Point,Jaipur,Pizza,,577.0,30.0,0.0,,,28.85,635.85,4.0,5.0,5.0,Great food and fast delivery!,Positive,,,
112037,2024-10-21,11:52:00,307,Delivered,Net Banking,4371.0,Ekbal Bansal,Pune,162.0,royal cafe,Chandigarh,Pizza,,154.0,30.0,0.0,,,7.7,191.7,2.0,3.0,1.0,Very disappointed with the service.,Negative,29.6,21.6,Clear
112037,2024-10-21,11:52:00,307,Delivered,Net Banking,4371.0,Ekbal Bansal,Pune,162.0,royal cafe,Chandigarh,Pizza,,154.0,30.0,0.0,,,7.7,191.7,2.0,3.0,1.0,Very disappointed with the service.,Negative,22.2,15.2,Rainy
112038,2024-03-27,15:39:00,29,Delivered,Debit Card,4717.0,Leena Buch,Visakhapatnam,1117.0,Royal Treats,Guwahati,Chinese,,477.0,0.0,143.1,ZOML1U8Y,App Exclusive Deal,23.85,357.75,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,35.9,3.4,Cloudy
112038,2024-03-27,15:39:00,29,Delivered,Debit Card,4717.0,Leena Buch,Visakhapatnam,1117.0,Royal Treats,Guwahati,Chinese,,477.0,0.0,143.1,ZOML1U8Y,App Exclusive Deal,23.85,357.75,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,28.1,0.0,Cloudy
112039,2023-10-27,12:38:00,30,Delivered,UPI,3618.0,Henry Guha,Chandigarh,1046.0,Golden Kitchen,Ludhiana,Healthy Food,,265.0,30.0,0.0,,,13.25,308.25,3.0,2.0,4.0,Average experience.,Neutral,26.2,68.9,Humid
112040,2023-04-15,20:38:00,40,Delivered,Net Banking,1512.0,Ganga Dani,Indore,337.0,Golden Corner,Hyderabad,Street Food,,437.0,25.0,65.55,ZOMY6PLS,Summer Splash,21.85,418.3,5.0,5.0,5.0,Delivery partner was very polite.,Positive,,,
112041,2023-12-21,17:14:00,47,Food Not Delivered,Debit Card,7396.0,Dipta Varkey,Indore,534.0,Green Point,Lucknow,Burgers,,165.0,49.0,0.0,,,8.25,,4.0,4.0,4.0,,Positive,,,
112042,2024-11-25,20:40:00,38,Delivered,Cash on Delivery,6166.0,Vincent Barad,Indore,,,,,,194.0,49.0,0.0,,,9.7,252.7,1.0,2.0,1.0,,Negative,,,
112043,2024-10-20,13:46:00,34,Delivered,Net Banking,2695.0,Ekta Bhalla,Kolkata,922.0,Golden Cafe,Nagpur,Chinese,,757.0,49.0,0.0,,,37.85,843.85,4.0,4.0,3.0,Delivery partner was very polite.,Positive,,,
112044,2023-04-11,18:44:00,28,Delivered,Wallet,11595.0,Daksh Ray,Jaipur,1078.0,Green House,Chennai,Thai,,540.0,49.0,162.0,ZOMMGPV6,Festive Feast,27.0,454.0,,,,,,37.8,6.7,Rainy
112045,2023-03-27,19:21:00,35,Delivered,Net Banking,7017.0,Jacob Wadhwa,Kolkata,110.0,Royal Point,Ludhiana,Biryani,,357.0,25.0,0.0,,,17.85,399.85,4.0,4.0,3.0,"Loved the taste, will order again.",Positive,,,
112046,2024-01-03,11:39:00,32,Delivered,Debit Card,5841.0,Naksh Muni,Ludhiana,644.0,Blue Bites,Guwahati,Healthy Food,,452.0,30.0,45.2,ZOM69PT4,First Order Free Delivery,22.6,459.4,4.0,3.0,5.0,Best biryani in town!,Positive,15.6,19.9,Humid
112047,2023-10-16,00:48:00,377,Delivered,Wallet,2044.0,Gautam Vig,Lucknow,149.0,Blue Kitchen,Pune,Fast Food,,475.0,49.0,47.5,ZOMK774L,Great Indian Food Fest,23.75,500.25,2.0,3.0,1.0,Quality was not up to the mark.,Negative,,,
112048,2023-01-19,16:53:00,35,Food Not Delivered,UPI,447.0,Hardik Basu,Pune,1030.0,The Hub,Ahmedabad,Chinese,,153.0,30.0,0.0,,,7.65,190.65,5.0,5.0,4.0,Packaging was excellent and food was hot.,Positive,,,
112049,2023-03-18,17:50:00,39,Delivered,Debit Card,11436.0,Janani Shah,Nagpur,13.0,Blue Hub,Indore,South Indian,,724.0,0.0,0.0,,,36.2,760.2,3.0,2.0,4.0,Average experience.,Neutral,23.7,0.0,Stormy
112050,2024-02-29,17:55:00,38,Delivered,Debit Card,629.0,Pratyush Chaudhuri,Lucknow,972.0,Grand Kitchen,Delhi,Desserts,,295.0,49.0,0.0,,,14.75,358.75,5.0,4.0,5.0,Great food and fast delivery!,Positive,,,
112051,2024-05-31,16:56:00,41,Cancelled,Cash on Delivery,3448.0,Rachita Khanna,Kolkata,293.0,Spicy Corner,Coimbatore,Italian,,311.0,30.0,62.2,ZOMSNVD3,Mega Cashback Week,15.55,294.35,,,,,,,,
112052,2024-07-02,12:34:00,42,Delivered,Wallet,8712.0,Chakrika Setty,Indore,1162.0,urban treats,Bhubaneswar,Mughlai,,235.0,0.0,0.0,,,11.75,246.75,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,,,
112053,2023-08-10,12:27:00,43,Cancelled,UPI,11589.0,Tanveer Barman,Coimbatore,,,,,,330.0,49.0,165.0,ZOMYDAMP,Monsoon Munchies,16.5,230.5,,,,,,,,
112054,2023-02-10,09:47:00,36,Delivered,Debit Card,5661.0,Victor Gade,Bengaluru,811.0,Blue Treats,Kolkata,Seafood,,449.0,49.0,0.0,,,22.45,520.45,3.0,2.0,2.0,Delivery was on time but food was mediocre.,Neutral,26.1,0.4,Clear
112055,2024-03-05,18:23:00,18,Cancelled,Cash on Delivery,8612.0,jagat doshi,Kolkata,522.0,The Point,Kochi,Bakery,,477.0,25.0,0.0,,,23.85,525.85,,,,,,,,
112056,2024-08-19,19:12:00,34,Delivered,Debit Card,10176.0,Amol Som,Bengaluru,394.0,Royal Point,Guwahati,Sushi,,208.0,20.0,52.0,ZOMUTS9D,Weekend Bonanza,10.4,186.4,5.0,5.0,4.0,Amazing experience overall.,Positive,29.4,0.0,Cloudy
112056,2024-08-19,19:12:00,34,Delivered,Debit Card,10176.0,Amol Som,Bengaluru,394.0,Royal Point,Guwahati,Sushi,,208.0,20.0,52.0,ZOMUTS9D,Weekend Bonanza,10.4,186.4,5.0,5.0,4.0,Amazing experience overall.,Positive,25.7,333.3,Clear
112057,2024-01-09,13:30:00,35,Delivered,Cash on Delivery,6121.0,Vasatika Dey,Bhubaneswar,837.0,Urban House,Bengaluru,North Indian,,386.0,25.0,0.0,,,19.3,430.3,2.0,2.0,1.0,Wrong item delivered.,Negative,20.4,5.3,Cloudy
112057,2024-01-09,13:30:00,35,Delivered,Cash on Delivery,6121.0,Vasatika Dey,Bhubaneswar,837.0,Urban House,Bengaluru,North Indian,,386.0,25.0,0.0,,,19.3,430.3,2.0,2.0,1.0,Wrong item delivered.,Negative,21.5,23.5,Clear
112057,2024-01-09,13:30:00,35,Delivered,Cash on Delivery,6121.0,Vasatika Dey,Bhubaneswar,837.0,Urban House,Bengaluru,North Indian,,386.0,25.0,0.0,,,19.3,430.3,2.0,2.0,1.0,Wrong item delivered.,Negative,15.9,0.0,Rainy
112058,2023-09-04,03:29:00,83,Delivered Late,Net Banking,5585.0, Rayaan Soman  ,Bengaluru,777.0,Grand Grill,Jaipur,Mughlai,,494.0,30.0,0.0,,,24.7,548.7,,5.0,5.0,Great food and fast delivery!,Positive,,,
