"orderid","orderdate","ordertime","deliverytimeminutes","orderstatus","paymentmethod","customerid","customer_name","customer_city","restaurantid","restaurant_name","restaurant_city","cuisine","orderitemid","fooditemid","foodname","food_category","quantity","unitprice","item_total_price","foodcost","deliveryfee","discount","couponcode","campaignname","gst","order_final_amount","customerrating","deliveryrating","foodrating","review","sentiment","temperature","rainfall","weathercondition"
113327,"2023-04-28","11:10:00",24,"Cancelled","Net Banking",9465,"Waida Varma","Coimbatore",920,"Urban Kitchen","Kochi","Italian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,424.00,0.00,127.20,"ZOM1UAHF","New User Special",21.20,318.00,NULL,NULL,NULL,NULL,NULL,40.00,0.00,"Foggy"
113328,"2024-03-31","10:58:00",66,"Delivered Late","Debit Card",1275,"Lohit Hari","Pune",477,"Green Corner","Pune","Fast Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,175.00,49.00,0.00,NULL,NULL,8.75,232.75,5,5,5,"Packaging was excellent and food was hot.","Positive",35.60,1.70,"Foggy"
113329,"2024-09-16","06:46:00",22,"Food Not Delivered","Debit Card",9027,"Bhanumati Balakrishnan","Chennai",956,"Royal Point","Bhopal","North Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,594.00,40.00,0.00,NULL,NULL,29.70,663.70,2,3,3,"Quality was not up to the mark.","Negative",NULL,NULL,NULL
113330,"2024-09-11","15:53:00",13,"Delivered","Debit Card",9875,"Kavya Halder","Visakhapatnam",404,"Curry Grill","Ahmedabad","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,382.00,20.00,0.00,NULL,NULL,19.10,421.10,1,1,1,"Order was incomplete.","Negative",27.00,72.90,"Stormy"
113330,"2024-09-11","15:53:00",13,"Delivered","Debit Card",9875,"Kavya Halder","Visakhapatnam",404,"Curry Grill","Ahmedabad","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,382.00,20.00,0.00,NULL,NULL,19.10,421.10,1,1,1,"Order was incomplete.","Negative",26.70,0.00,"Humid"
113331,"2023-11-01","21:39:00",29,"Cancelled","Net Banking",6406,"Tanveer Din","Jaipur",357,"Tasty House","Coimbatore","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,284.00,49.00,0.00,NULL,NULL,14.20,347.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113332,"2023-04-01","07:54:00",39,"Delivered","Net Banking",9196,"Qushi Prashad","Bengaluru",184,"Urban Treats","Kolkata","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,227.00,20.00,90.80,"ZOMUY3Z1","Summer Splash",11.35,167.55,3,3,2,"Food was okay, nothing special.","Neutral",33.80,1.30,"Clear"
113333,"2024-06-08","16:11:00",57,"Food Not Delivered","Credit Card",10775,"Niharika Khatri","Visakhapatnam",999,"Urban Diner","Ahmedabad","Mexican",NULL,NULL,NULL,NULL,NULL,NULL,NULL,725.00,40.00,0.00,NULL,NULL,36.25,801.25,3,3,4,NULL,"Neutral",NULL,NULL,NULL
113334,"2024-02-19","11:50:00",36,"Delivered","Debit Card",5791,"Anjali Memon","Raipur",376,"Golden House","Nashik","Chinese",NULL,NULL,NULL,NULL,NULL,NULL,NULL,622.00,25.00,0.00,NULL,NULL,31.10,678.10,1,2,1,"Order was incomplete.","Negative",18.60,0.00,"Clear"
113334,"2024-02-19","11:50:00",36,"Delivered","Debit Card",5791,"Anjali Memon","Raipur",376,"Golden House","Nashik","Chinese",NULL,NULL,NULL,NULL,NULL,NULL,NULL,622.00,25.00,0.00,NULL,NULL,31.10,678.10,1,2,1,"Order was incomplete.","Negative",18.10,8.30,"Humid"
113334,"2024-02-19","11:50:00",36,"Delivered","Debit Card",5791,"Anjali Memon","Raipur",376,"Golden House","Nashik","Chinese",NULL,NULL,NULL,NULL,NULL,NULL,NULL,622.00,25.00,0.00,NULL,NULL,31.10,678.10,1,2,1,"Order was incomplete.","Negative",21.50,11.70,"Foggy"
113335,"2024-12-12","19:13:00",35,"Delivered","Net Banking",6554,"Ridhi D’Alia","Nashik",1144,"Blue Grill","Ahmedabad","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,321.00,40.00,0.00,NULL,NULL,16.05,377.05,5,5,5,"Loved the taste, will order again.","Positive",NULL,NULL,NULL
113336,"2024-12-08","19:27:00",39,"Delivered","UPI",11930,"Ayaan Bhattacharyya","Bhopal",1085,"Curry Cafe","Lucknow","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,261.00,30.00,130.50,"ZOMDRAKE","Mega Cashback Week",13.05,173.55,NULL,NULL,NULL,NULL,NULL,29.20,129.10,"Clear"
113337,"2024-04-06","09:18:00",26,"Food Not Delivered","Wallet",1231,"Liam Patla","Bhopal",51,"The Point","Nashik","Mexican",NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.00,49.00,0.00,NULL,NULL,5.95,173.95,3,2,4,"Average experience.","Neutral",54.50,1.70,"Clear"
113337,"2024-04-06","09:18:00",26,"Food Not Delivered","Wallet",1231,"Liam Patla","Bhopal",51,"The Point","Nashik","Mexican",NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.00,49.00,0.00,NULL,NULL,5.95,173.95,3,2,4,"Average experience.","Neutral",35.80,3.80,"Rainy"
113338,"2024-09-26","13:38:00",26,"Cancelled","UPI",6339,"Aarush Chokshi","Bhubaneswar",219,"The Bites","Chandigarh","Seafood",NULL,NULL,NULL,NULL,NULL,NULL,NULL,319.00,25.00,47.85,"ZOM1GUJ8","Summer Splash",15.95,312.10,NULL,NULL,NULL,NULL,NULL,30.50,23.30,"Rainy"
113339,"2024-02-20","19:54:00",29,"Cancelled","Cash on Delivery",11206,"Amrita Bahl","Lucknow",855,"The Corner","Chennai","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100.00,30.00,0.00,NULL,NULL,5.00,135.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113340,"2023-10-10","11:06:00",22,"Delivered","Debit Card",1294,"Orinder Rajan","Nagpur",851,"Green Cafe","Visakhapatnam","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,599.00,20.00,0.00,NULL,NULL,29.95,648.95,NULL,NULL,NULL,NULL,NULL,25.60,29.50,"Clear"
113341,"2023-10-02","12:17:00",43,"Cancelled","Cash on Delivery",2504,"Caleb Chaudhry","Raipur",799,"Green Treats","Kolkata","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,546.00,20.00,0.00,NULL,NULL,27.30,593.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113342,"2024-12-09","11:42:00",23,"Cancelled","Credit Card",4978,"Upma Anand","Bhopal",322,"Royal House","Vadodara","Seafood",NULL,NULL,NULL,NULL,NULL,NULL,NULL,390.00,20.00,156.00,"ZOM36WMG","Late Night Cravings",19.50,273.50,NULL,NULL,NULL,NULL,NULL,17.20,0.00,"Foggy"
113342,"2024-12-09","11:42:00",23,"Cancelled","Credit Card",4978,"Upma Anand","Bhopal",322,"Royal House","Vadodara","Seafood",NULL,NULL,NULL,NULL,NULL,NULL,NULL,390.00,20.00,156.00,"ZOM36WMG","Late Night Cravings",19.50,273.50,NULL,NULL,NULL,NULL,NULL,19.70,49.00,"Clear"
113343,"2023-11-07","14:40:00",34,"Cancelled","Debit Card",1482,"Champak Vala","Chandigarh",1058,"Curry Kitchen","Bhubaneswar","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,215.00,0.00,53.75,"ZOMNRTXE","Mega Cashback Week",10.75,172.00,NULL,NULL,NULL,NULL,NULL,26.30,35.60,"Humid"
113344,"2023-06-19","19:11:00",41,"Delivered","Net Banking",9646,"Pratyush Khare","Ludhiana",490,"Green Corner","Guwahati","Sushi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.00,20.00,21.60,"ZOMRHK2F","Weekend Bonanza",3.60,74.00,4,3,5,NULL,"Positive",NULL,NULL,NULL
113345,"2023-08-20","21:47:00",36,"Delivered","Net Banking",8529,"Praneel Murty","Vadodara",456,"Tasty Hub","Visakhapatnam","BBQ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,329.00,49.00,0.00,NULL,NULL,16.45,394.45,5,4,5,"Great food and fast delivery!","Positive",27.10,5.40,"Rainy"
113346,"2023-12-20","09:28:00",36,"Delivered","Net Banking",4881,"Kevin Banik","Coimbatore",84,"Green House","Indore","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,173.00,20.00,0.00,NULL,NULL,8.65,201.65,NULL,NULL,NULL,NULL,NULL,20.30,0.00,"Foggy"
113346,"2023-12-20","09:28:00",36,"Delivered","Net Banking",4881,"Kevin Banik","Coimbatore",84,"Green House","Indore","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,173.00,20.00,0.00,NULL,NULL,8.65,201.65,NULL,NULL,NULL,NULL,NULL,23.00,0.50,"Stormy"
113347,"2024-10-20","20:15:00",28,"Cancelled","UPI",11065,"Sai Mistry","Bhopal",540,"Grand House","Coimbatore","North Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,510.00,40.00,76.50,"ZOMF62SP","Payday Delight",25.50,499.00,NULL,NULL,NULL,NULL,NULL,30.70,27.60,"Foggy"
113348,"2023-07-30","21:37:00",53,"Delivered Late","Cash on Delivery",8613,"Harini Apte","Visakhapatnam",115,"Curry Diner","Kochi","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,621.00,0.00,0.00,NULL,NULL,31.05,652.05,5,5,5,"Packaging was excellent and food was hot.","Positive",23.60,44.80,"Rainy"
113348,"2023-07-30","21:37:00",53,"Delivered Late","Cash on Delivery",8613,"Harini Apte","Visakhapatnam",115,"Curry Diner","Kochi","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,621.00,0.00,0.00,NULL,NULL,31.05,652.05,5,5,5,"Packaging was excellent and food was hot.","Positive",24.80,48.20,"Rainy"
113349,"2023-01-01","12:02:00",45,"Delivered","Wallet",9388,"Baljiwan Sastry","Hyderabad",192,"Blue Bites","Coimbatore","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,609.00,30.00,0.00,NULL,NULL,30.45,669.45,1,1,2,"Wrong item delivered.","Negative",15.80,0.00,"Cloudy"
113350,"2024-12-07","18:08:00",52,"Delivered","Debit Card",7857,"Unni Natarajan","Kochi",1048,"Grand Corner","Bhopal","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,326.00,25.00,0.00,NULL,NULL,16.30,367.30,NULL,NULL,NULL,NULL,NULL,24.90,1.00,"Cloudy"
113351,"2024-05-02","18:09:00",28,"Cancelled","Net Banking",2669,"Yutika Gour","Chandigarh",298,"Tasty Diner","Bengaluru","Fast Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,396.00,0.00,198.00,"ZOMMU60P","Payday Delight",19.80,217.80,NULL,NULL,NULL,NULL,NULL,30.00,0.00,"Clear"
113352,"2024-01-01","13:46:00",21,"Delivered","Net Banking",4534,"Shivansh Prashad","Nashik",273,"Green Treats","Surat","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,74.00,49.00,0.00,NULL,NULL,3.70,126.70,5,4,4,"Delivery partner was very polite.","Positive",NULL,NULL,NULL
113353,"2023-04-18","20:43:00",39,"Delivered","Credit Card",4700,"Ati Natt","Kolkata",976,"Green Diner","Pune","Italian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,367.00,20.00,0.00,NULL,NULL,18.35,405.35,5,4,5,"Loved the taste, will order again.","Positive",NULL,NULL,NULL
113354,"2023-12-07","16:20:00",48,"Delivered Late","Credit Card",3503,"Arunima Viswanathan","Bengaluru",549,"Curry Grill","Visakhapatnam","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,481.00,30.00,0.00,NULL,NULL,24.05,535.05,1,1,2,"Very disappointed with the service.","Negative",NULL,NULL,NULL
113355,"2024-11-26","11:06:00",61,"Delivered Late","Net Banking",11188,"Vrinda Sangha","Surat",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,364.00,20.00,0.00,NULL,NULL,18.20,402.20,2,3,3,"Quality was not up to the mark.","Negative",NULL,NULL,NULL
113356,"2024-03-09","21:26:00",44,"Delivered","Cash on Delivery",11081,"Madhavi Kalita","Raipur",170,"Grand Point","Coimbatore","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,455.00,40.00,0.00,NULL,NULL,22.75,517.75,NULL,NULL,NULL,NULL,NULL,28.30,44.40,"Stormy"
113356,"2024-03-09","21:26:00",44,"Delivered","Cash on Delivery",11081,"Madhavi Kalita","Raipur",170,"Grand Point","Coimbatore","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,455.00,40.00,0.00,NULL,NULL,22.75,517.75,NULL,NULL,NULL,NULL,NULL,29.50,5.50,"Rainy"
113357,"2023-10-12","22:54:00",33,"Food Not Delivered","UPI",2790,"Lopa Rajan","Patna",45,"Spicy Cafe","Hyderabad","South Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,377.00,0.00,0.00,NULL,NULL,18.85,395.85,5,5,4,"Great food and fast delivery!","Positive",21.60,48.30,"Foggy"
113357,"2023-10-12","22:54:00",33,"Food Not Delivered","UPI",2790,"Lopa Rajan","Patna",45,"Spicy Cafe","Hyderabad","South Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,377.00,0.00,0.00,NULL,NULL,18.85,395.85,5,5,4,"Great food and fast delivery!","Positive",17.70,0.00,"Humid"
113358,"2023-12-06","10:20:00",294,"Delivered","Net Banking",7953,"Yashodhara Chaudhuri","Patna",864,"Tasty Cafe","Jaipur","BBQ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,253.00,40.00,50.60,"ZOM2ND9W","Weekend Bonanza",12.65,255.05,1,1,1,"Very disappointed with the service.","Negative",24.50,120.90,"Foggy"
113358,"2023-12-06","10:20:00",294,"Delivered","Net Banking",7953,"Yashodhara Chaudhuri","Patna",864,"Tasty Cafe","Jaipur","BBQ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,253.00,40.00,50.60,"ZOM2ND9W","Weekend Bonanza",12.65,255.05,1,1,1,"Very disappointed with the service.","Negative",21.30,7.70,"Clear"
113359,"2023-09-15","21:31:00",38,"Delivered","Cash on Delivery",307,"Vrinda Kalita","Delhi",260,"Grand Grill","Nagpur","Bakery",NULL,NULL,NULL,NULL,NULL,NULL,NULL,131.00,30.00,0.00,NULL,NULL,6.55,167.55,1,2,1,"Order was incomplete.","Negative",29.40,5.60,"Clear"
113360,"2023-04-05","20:59:00",22,"Delivered","Net Banking",7575,"Neel Chandran","Delhi",813,"Blue Cafe","Pune","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,456.00,30.00,0.00,NULL,NULL,22.80,508.80,5,5,5,"Best biryani in town!","Positive",33.40,11.40,"Clear"
113361,"2023-07-08","20:50:00",27,"Delivered","UPI",2033,"Yashawini Yadav","Ludhiana",635,"Tasty Corner","Jaipur","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,157.00,0.00,62.80,"ZOM9NE98","Festive Feast",7.85,102.05,1,2,1,"Delivery took way too long.","Negative",23.80,53.40,"Stormy"
113362,"2023-04-15","04:19:00",35,"Food Not Delivered","Credit Card",396,"Sudiksha Rajagopalan","Patna",428,"Spicy Diner","Coimbatore","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,124.00,20.00,0.00,NULL,NULL,6.20,150.20,4,4,5,"Packaging was excellent and food was hot.","Positive",NULL,NULL,NULL
113363,"2023-02-18","07:13:00",34,"Delivered","Wallet",50,"Theodore Gupta","Coimbatore",989,"Golden Diner","Guwahati","South Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,224.00,40.00,44.80,"ZOMEJSWS","Summer Splash",11.20,230.40,5,5,5,"Amazing experience overall.","Positive",NULL,NULL,NULL
113364,"2023-04-11","11:00:00",28,"Food Not Delivered","Debit Card",9362,"Yug Varughese","Jaipur",443,"Blue Treats","Surat","Chinese",NULL,NULL,NULL,NULL,NULL,NULL,NULL,170.00,30.00,0.00,NULL,NULL,8.50,208.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113365,"2023-10-24","15:13:00",17,"Delivered","UPI",4632,"Udarsh Kohli","Raipur",359,"Blue Treats","Delhi","Mexican",NULL,NULL,NULL,NULL,NULL,NULL,NULL,450.00,0.00,0.00,NULL,NULL,22.50,472.50,3,3,3,NULL,"Neutral",NULL,NULL,NULL
113366,"2023-11-19","11:43:00",32,"Delivered","Debit Card",5766,"Bhavika Kale","Kochi",1089,"Curry Cafe","Vadodara","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,487.00,20.00,0.00,NULL,NULL,24.35,531.35,3,3,4,"Average experience.","Neutral",22.90,21.00,"Foggy"
113367,"2024-04-28","12:25:00",41,"Cancelled","Debit Card",5286,"tarak srinivas","Ahmedabad",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,505.00,0.00,0.00,NULL,NULL,25.25,530.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113368,"2024-08-30","19:36:00",38,"Cancelled","Debit Card",5863,"VRISHTI CHAUHAN","Mumbai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139.00,20.00,0.00,NULL,NULL,6.95,165.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113369,"2023-07-19","12:57:00",27,"Delivered","Cash on Delivery",8284,"Bimala Bhavsar","Bhubaneswar",232,"Curry Treats","Kolkata","Healthy Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,540.00,25.00,0.00,NULL,NULL,27.00,592.00,2,3,3,"Delivery took way too long.","Negative",23.60,218.30,"Clear"
113369,"2023-07-19","12:57:00",27,"Delivered","Cash on Delivery",8284,"Bimala Bhavsar","Bhubaneswar",232,"Curry Treats","Kolkata","Healthy Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,540.00,25.00,0.00,NULL,NULL,27.00,592.00,2,3,3,"Delivery took way too long.","Negative",19.90,0.00,"Humid"
113370,"2023-04-22","19:55:00",28,"Cancelled","UPI",11753,"Lajita Krishnan","Ahmedabad",994,"Golden Corner","Bhubaneswar","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,476.00,49.00,0.00,NULL,NULL,23.80,548.80,NULL,NULL,NULL,NULL,NULL,45.30,12.20,"Clear"
113370,"2023-04-22","19:55:00",28,"Cancelled","UPI",11753,"Lajita Krishnan","Ahmedabad",994,"Golden Corner","Bhubaneswar","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,476.00,49.00,0.00,NULL,NULL,23.80,548.80,NULL,NULL,NULL,NULL,NULL,30.80,0.00,"Clear"
113371,"2023-12-14","19:16:00",61,"Delivered Late","Debit Card",4964,"Bina Sem","Lucknow",736,"Spicy Diner","Ahmedabad","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,345.00,40.00,0.00,NULL,NULL,17.25,402.25,2,2,2,"Very disappointed with the service.","Negative",18.50,3.20,"Clear"
113372,"2024-09-03","07:07:00",41,"Food Not Delivered","Net Banking",3908,"Neel Narula","Jaipur",525,"Curry Diner","Bengaluru","South Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,354.00,49.00,0.00,NULL,NULL,17.70,420.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113373,"2023-05-07","07:55:00",32,"Delivered","Net Banking",10118,"Samesh Kalita","Chennai",300,"Curry Kitchen","Ahmedabad","South Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.00,25.00,25.50,"ZOMK774L","Great Indian Food Fest",12.75,267.25,5,5,5,"Amazing experience overall.","Positive",32.60,0.80,"Humid"
113374,"2023-04-19","21:23:00",36,"Cancelled","Cash on Delivery",11616,"Ekaraj Basu","Patna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.00,25.00,0.00,NULL,NULL,5.85,147.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113375,"2024-03-03","16:28:00",39,"Delivered","Wallet",8920,"Tamanna Patil","Patna",335,"Urban Hub","Nagpur","South Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,209.00,20.00,41.80,"ZOMTS3XV","Great Indian Food Fest",10.45,197.65,5,4,5,NULL,"Positive",NULL,NULL,NULL
113376,"2023-06-11","09:48:00",51,"Delivered","Debit Card",7298,"Damini Dugar","Surat",1112,"Urban House","Ahmedabad","North Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,477.00,0.00,95.40,"ZOMHAYFW","Monsoon Munchies",23.85,405.45,5,5,4,"Loved the taste, will order again.","Positive",26.00,28.30,"Rainy"
113377,"2024-08-24","10:59:00",31,"Food Not Delivered","Cash on Delivery",9253,"Vritti Chakraborty","Bhopal",643,"Urban Diner","Chandigarh","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,340.00,0.00,85.00,"ZOMDV1QN","New User Special",17.00,272.00,2,1,3,"Food arrived cold and late.","Negative",19.30,0.00,"Clear"
113377,"2024-08-24","10:59:00",31,"Food Not Delivered","Cash on Delivery",9253,"Vritti Chakraborty","Bhopal",643,"Urban Diner","Chandigarh","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,340.00,0.00,85.00,"ZOMDV1QN","New User Special",17.00,272.00,2,1,3,"Food arrived cold and late.","Negative",34.70,53.70,"Rainy"
113377,"2024-08-24","10:59:00",31,"Food Not Delivered","Cash on Delivery",9253,"Vritti Chakraborty","Bhopal",643,"Urban Diner","Chandigarh","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,340.00,0.00,85.00,"ZOMDV1QN","New User Special",17.00,272.00,2,1,3,"Food arrived cold and late.","Negative",28.20,61.20,"Foggy"
113378,"2023-06-02","18:41:00",18,"Delivered","Debit Card",3420,"Divya Purohit","Nagpur",696,"Golden Bites","Visakhapatnam","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,502.00,40.00,200.80,"ZOM8N8XZ","First Order Free Delivery",25.10,366.30,3,4,4,"Average experience.","Neutral",29.40,400.70,"Rainy"
113378,"2023-06-02","18:41:00",18,"Delivered","Debit Card",3420,"Divya Purohit","Nagpur",696,"Golden Bites","Visakhapatnam","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,502.00,40.00,200.80,"ZOM8N8XZ","First Order Free Delivery",25.10,366.30,3,4,4,"Average experience.","Neutral",30.50,87.80,"Rainy"
113379,"2024-06-05","16:38:00",35,"Delivered","Credit Card",10726,"Lipika Chokshi","Visakhapatnam",570,"Urban Treats","Bengaluru","Fast Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,331.00,0.00,0.00,NULL,NULL,16.55,347.55,4,4,5,"Amazing experience overall.","Positive",NULL,NULL,NULL
113380,"2024-08-30","13:27:00",33,"Food Not Delivered","Debit Card",4629,"Brinda Bumb","Lucknow",922,"Golden Cafe","Nagpur","Chinese",NULL,NULL,NULL,NULL,NULL,NULL,NULL,458.00,30.00,0.00,NULL,NULL,22.90,510.90,5,5,4,"Great food and fast delivery!","Positive",34.30,3.20,"Rainy"
113381,"2023-06-01","21:52:00",25,"Cancelled","Cash on Delivery",8435,"Isaiah Randhawa","Ahmedabad",666,"Golden Point","Hyderabad","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,393.00,25.00,0.00,NULL,NULL,19.65,437.65,NULL,NULL,NULL,NULL,NULL,30.30,62.10,"Cloudy"
113382,"2023-07-15","14:01:00",36,"Delivered","Credit Card",5254,"Xavier Koshy","Surat",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,394.00,30.00,118.20,"ZOMT5TET","Mega Cashback Week",19.70,325.50,5,4,5,"Packaging was excellent and food was hot.","Positive",NULL,NULL,NULL
113383,"2023-10-07","09:58:00",30,"Delivered","UPI",9307,"Bhanumati Swamy","Chandigarh",581,"Royal Point","Raipur","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,404.00,25.00,161.60,"ZOMKAR3R","Late Night Cravings",20.20,287.60,2,1,3,"Wrong item delivered.","Negative",21.10,17.30,"Clear"
113384,"2024-01-28","11:10:00",36,"Delivered","Debit Card",9515,"Frederick Peri","Vadodara",230,"The Diner","Chennai","North Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,449.00,20.00,0.00,NULL,NULL,22.45,491.45,5,5,4,"Best biryani in town!","Positive",22.30,0.80,"Clear"
113385,"2024-02-15","04:45:00",30,"Cancelled","Wallet",1547,"Amruta Sarma","Patna",1036,"Tasty Cafe","Coimbatore","Sushi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,134.00,40.00,0.00,NULL,NULL,6.70,180.70,NULL,NULL,NULL,NULL,NULL,21.20,6.50,"Clear"
113386,"2024-11-04","18:34:00",34,"Food Not Delivered","Debit Card",6870,"Abhiram Varghese","Mumbai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,406.00,25.00,0.00,NULL,NULL,20.30,451.30,4,4,5,"Great food and fast delivery!","Positive",NULL,NULL,NULL
113387,"2024-10-12","10:58:00",48,"Cancelled","Wallet",8250,"Eshana Borra","Visakhapatnam",1131,"Grand Bites","Raipur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,367.00,20.00,55.05,"ZOMJ4VSP","Republic Day Offer",18.35,350.30,NULL,NULL,NULL,NULL,NULL,17.10,2.70,"Clear"
113388,"2024-09-19","19:44:00",37,"Food Not Delivered","Net Banking",11877,"Liam Vora","Nagpur",562,"Curry Treats","Surat","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,460.00,0.00,0.00,NULL,NULL,23.00,483.00,5,5,5,"Delivery partner was very polite.","Positive",NULL,NULL,NULL
113389,"2023-12-31","19:05:00",15,"Delivered","Wallet",10729,"Brinda Ram","Surat",577,"Curry Point","Coimbatore","Chinese",NULL,NULL,NULL,NULL,NULL,NULL,NULL,439.00,0.00,65.85,"ZOMKHWCU","Republic Day Offer",21.95,395.10,5,4,4,"Delivery partner was very polite.","Positive",15.20,0.00,"Humid"
113390,"2023-12-16","15:31:00",42,"Cancelled","Net Banking",488,"Elijah Kapoor","Coimbatore",1009,"Golden Corner","Ludhiana","Sushi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,404.00,40.00,0.00,NULL,NULL,20.20,464.20,NULL,NULL,NULL,NULL,NULL,14.40,0.00,"Stormy"
113390,"2023-12-16","15:31:00",42,"Cancelled","Net Banking",488,"Elijah Kapoor","Coimbatore",1009,"Golden Corner","Ludhiana","Sushi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,404.00,40.00,0.00,NULL,NULL,20.20,464.20,NULL,NULL,NULL,NULL,NULL,20.40,1.40,"Humid"
113390,"2023-12-16","15:31:00",42,"Cancelled","Net Banking",488,"Elijah Kapoor","Coimbatore",1009,"Golden Corner","Ludhiana","Sushi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,404.00,40.00,0.00,NULL,NULL,20.20,464.20,NULL,NULL,NULL,NULL,NULL,19.10,2.80,"Humid"
113391,"2023-03-14","21:31:00",66,"Delivered Late","Debit Card",2950,"Gagan Soman","Delhi",343,"The Grill","Ludhiana","North Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,309.00,40.00,0.00,NULL,NULL,15.45,364.45,5,4,5,"Amazing experience overall.","Positive",NULL,NULL,NULL
